,trigger_video_id,trigger_title,trigger_category,mental_health_aspects,binge_trigger_count
632,1614,Nai Jaana,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
633,1612,Waalian,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
634,1590,Griefer VS Stunter #shorts,Shorts,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
635,1577,The Last ☠️⚽️,Technology,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
636,1567,https://www.youtube.com/watch?v=mF6vX8x9eFw,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
637,1566,GODZILLA AND MIKU ARE BESTIES 😭🙏 #fortniteshorts #fn,Shorts,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
638,1559,The Last ☠️⚽️,Technology,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
639,1490,Los Angeles,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
640,1487,Learn it visually for FREE at Algomap.io!,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
641,1473,guess my duo,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
642,1445,Spacebar saved her 💀,Technology,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
643,1440,Which button would you press? #shorts,Shorts,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'sleep and mental wellness', 'social anxiety and relationships']",15
