video_id,title,watched_at,primary_category,detailed_type,sentiment,sentiment_score,primary_format,primary_purpose,style,confidence,source_file
19376,"Iktara (From ""Wake Up Sid"") (Male Version)","Jun 7, 2024, 3:05:13 PM PST",Music,Cover Song,NEGATIVE,0.9040217995643616,unknown,unknown,,0.9527080059051514,youtube_analysis_20250303_022943_main.csv
19377,Tu Mil Gaya,"Jun 7, 2024, 3:05:11 PM PST",Music,Official Music Video,NEGATIVE,0.9679025411605835,unknown,unknown,,0.8160549402236938,youtube_analysis_20250303_022943_main.csv
19378,Nirmohiya,"Jun 7, 2024, 3:05:10 PM PST",Entertainment,,NEGATIVE,0.5741163492202759,reaction,information,"professional,dramatic,informative,serious,personal,funny,casual",0.41783881187438965,youtube_analysis_20250303_022943_main.csv
19379,Khairiyat (Bonus Track),"Jun 7, 2024, 3:04:41 PM PST",Music,Music Mix,POSITIVE,0.9853172898292542,unknown,unknown,,0.9775896072387695,youtube_analysis_20250303_022943_main.csv
19380,Sajni,"Jun 7, 2024, 2:57:29 PM PST",Entertainment,,POSITIVE,0.876344621181488,reaction,information,"informative,dramatic,serious,professional,personal,funny,casual",0.3356611430644989,youtube_analysis_20250303_022943_main.csv
19381,Billie Eilish - CHIHIRO (BILLIE BY FINNEAS),"Jun 7, 2024, 2:28:56 PM PST",Comedy,,POSITIVE,0.9819105267524719,guide,comedy,"informative,funny,dramatic,professional,serious,personal",0.9499011635780334,youtube_analysis_20250303_022943_main.csv
19382,Billie Eilish - LUNCH (Official Music Video),"Jun 7, 2024, 2:25:33 PM PST",Music,Official Music Video,POSITIVE,0.6875101923942566,unknown,unknown,,0.9957635402679443,youtube_analysis_20250303_022943_main.csv
19383,India TV LIVE : Modi's America Visit Update | Trump | Russia-Ukraine War | New Tax Bill | Waqf Bill,"Jun 7, 2024, 10:28:18 AM PST",News,,POSITIVE,0.7972704172134399,news,information,"informative,serious,dramatic,professional,funny",0.870344877243042,youtube_analysis_20250303_022943_main.csv
19384,PM Modi Oath Ceremony Live Updates: जब Narendra Modi के पैर छूने के लिए झुके CM Nitish | Aaj Tak,"Jun 7, 2024, 10:10:59 AM PST",News,,NEGATIVE,0.9427393674850464,news,information,"dramatic,serious,informative,professional",0.41901201009750366,youtube_analysis_20250303_022943_main.csv
19385,LIVE: Prashant Kishor First Interview Post 2024 Lok Sabha Results | Rajdeep & Rahul Live| PK LIVE,"Jun 7, 2024, 10:09:26 AM PST",Entertainment,,POSITIVE,0.9797654747962952,news,information,"informative,dramatic,serious,professional,funny,casual,personal",0.21031448245048523,youtube_analysis_20250303_022943_main.csv
19386,Aaj Tak LIVE TV: Rahul Gandhi Speech | NDA Vs INDIA | Parliament Session LIVE Updates | NEET Row,"Jun 7, 2024, 9:46:12 AM PST",Education,How-to Guide,NEGATIVE,0.9364853501319885,news,information,"informative,serious,dramatic,professional,funny",0.6873841881752014,youtube_analysis_20250303_022943_main.csv
19387,Jaikal Mahakal Reprise,"Jun 7, 2024, 9:43:08 AM PST",Music,Music Mix,POSITIVE,0.8853970170021057,unknown,unknown,,0.9947680234909058,youtube_analysis_20250303_022943_main.csv
19388,Namo Namo - Full Video | Kedarnath | Sushant Rajput | Sara Ali Khan | Amit Trivedi | Amitabh B,"Jun 7, 2024, 9:38:04 AM PST",Entertainment,,POSITIVE,0.9749017953872681,reaction,entertainment,"informative,dramatic,funny,professional,serious",0.7713870406150818,youtube_analysis_20250303_022943_main.csv
19389,"Apna Bana Le (From ""Bhediya"")","Jun 7, 2024, 9:33:38 AM PST",Comedy,,NEGATIVE,0.9769564270973206,reaction,storytelling,"funny,dramatic,informative,serious,casual",0.5790274739265442,youtube_analysis_20250303_022943_main.csv
19390,"Raataan Lambiyan - Lyric Video |Shershaah|Sidharth, Kiara|Tanishk B.|Jubin|Asees","Jun 7, 2024, 9:29:43 AM PST",Entertainment,,POSITIVE,0.9221789240837097,unknown,storytelling,"dramatic,funny,informative,professional",0.6866446733474731,youtube_analysis_20250303_022943_main.csv
19391,Khabar Nahi,"Jun 7, 2024, 9:25:21 AM PST",Comedy,,NEGATIVE,0.9918396472930908,reaction,storytelling,"dramatic,informative,funny,casual,serious,personal,professional",0.8417827486991882,youtube_analysis_20250303_022943_main.csv
19392,Atif Aslam: Pehli Dafa Song (Video) | Ileana D’Cruz | Latest Hindi Song 2017 | T-Series,"Jun 7, 2024, 9:21:57 AM PST",Music,Official Music Video,POSITIVE,0.9618693590164185,unknown,unknown,,0.9941573143005371,youtube_analysis_20250303_022943_main.csv
19393,Bin Tere,"Jun 7, 2024, 9:19:47 AM PST",Entertainment,,POSITIVE,0.9887446165084839,reaction,information,"dramatic,informative,serious,funny,casual,professional",0.4059690535068512,youtube_analysis_20250303_022943_main.csv
19394,Anuv Jain - ALAG AASMAAN (a song on the ukulele),"Jun 7, 2024, 9:18:12 AM PST",Music,Music Mix,POSITIVE,0.9538642168045044,unknown,unknown,,0.9912687540054321,youtube_analysis_20250303_022943_main.csv
19395,Channa Ve,"Jun 7, 2024, 9:16:16 AM PST",Entertainment,,POSITIVE,0.9793813824653625,reaction,information,"dramatic,informative,serious,funny,casual,professional,personal",0.5463179349899292,youtube_analysis_20250303_022943_main.csv
19396,Ve Maahi | Kesari | Akshay Kumar & Parineeti Chopra | Arijit Singh & Asees Kaur | Tanishk Bagchi,"Jun 7, 2024, 9:14:17 AM PST",Music,Official Music Video,POSITIVE,0.9901482462882996,unknown,unknown,,0.9669733643531799,youtube_analysis_20250303_022943_main.csv
19397,Mileya Mileya,"Jun 7, 2024, 9:11:45 AM PST",Music,Official Music Video,POSITIVE,0.9966984391212463,unknown,unknown,,0.34602388739585876,youtube_analysis_20250303_022943_main.csv
19398,CRAKK: Dil Jhoom (Song) | Vidyut Jammwal | Nora Fatehi | Vishal Mishra | Shreya Ghoshal | Tanishk,"Jun 7, 2024, 9:11:33 AM PST",Music,Official Music Video,NEGATIVE,0.984162449836731,unknown,unknown,,0.9875105023384094,youtube_analysis_20250303_022943_main.csv
19399,Bin Tere,"Jun 7, 2024, 9:08:18 AM PST",Entertainment,,POSITIVE,0.9887446165084839,reaction,information,"dramatic,informative,serious,funny,casual,professional",0.4059690535068512,youtube_analysis_20250303_022943_main.csv
19400,Jaane Kyun,"Jun 7, 2024, 9:07:06 AM PST",Entertainment,,POSITIVE,0.9955679774284363,reaction,information,"professional,informative,dramatic,personal,serious,funny,casual",0.8205340504646301,youtube_analysis_20250303_022943_main.csv
19401,Hona Tha Pyar,"Jun 7, 2024, 9:04:38 AM PST",Music,Official Music Video,POSITIVE,0.5846976637840271,unknown,unknown,,0.853040874004364,youtube_analysis_20250303_022943_main.csv
19402,Pehla Nasha,"Jun 7, 2024, 9:04:37 AM PST",Entertainment,,NEGATIVE,0.9822114109992981,reaction,information,"dramatic,informative,serious,personal,funny,professional,casual",0.5530283451080322,youtube_analysis_20250303_022943_main.csv
19403,Abhi Kuch Dino Se,"Jun 7, 2024, 9:02:17 AM PST",Comedy,,POSITIVE,0.9673975706100464,reaction,comedy,"funny,dramatic,informative,serious,casual,personal,professional",0.9622848033905029,youtube_analysis_20250303_022943_main.csv
19404,Ram Dhun,"Jun 7, 2024, 8:56:17 AM PST",Entertainment,,POSITIVE,0.8361128568649292,reaction,information,"dramatic,serious,informative,personal,professional,funny",0.23622307181358337,youtube_analysis_20250303_022943_main.csv
19405,Ganpati Aarti,"Jun 7, 2024, 8:52:11 AM PST",Music,Behind the Scenes,POSITIVE,0.9755355715751648,unknown,unknown,,0.03507208451628685,youtube_analysis_20250303_022943_main.csv
19406,Pasoori,"Jun 7, 2024, 8:48:22 AM PST",Entertainment,,NEGATIVE,0.8803595304489136,reaction,information,"informative,dramatic,serious,funny,professional,casual,personal",0.43543756008148193,youtube_analysis_20250303_022943_main.csv
19407,KABHI KABHI ADITI,"Jun 7, 2024, 8:44:42 AM PST",Comedy,,POSITIVE,0.9719803929328918,reaction,storytelling,"informative,dramatic,funny,serious,personal,casual,professional",0.8660873770713806,youtube_analysis_20250303_022943_main.csv
19408,"Sajni (Audio): Arijit Singh, Ram Sampath | Laapataa Ladies | Aamir Khan Productions","Jun 7, 2024, 8:41:51 AM PST",Entertainment,,POSITIVE,0.9860216975212097,guide,storytelling,"informative,professional,dramatic,serious,funny",0.9490897059440613,youtube_analysis_20250303_022943_main.csv
19409,Ram Dhun | Shri Ram Smaran | Rattan Mohan Sharma | Times Music Spiritual,"Jun 7, 2024, 8:38:01 AM PST",Music,Behind the Scenes,POSITIVE,0.9801300764083862,unknown,unknown,,0.9650723338127136,youtube_analysis_20250303_022943_main.csv
19410,"Zehnaseeb Lyric Video - Hasee Toh Phasee|Parineeti, Sidharth|Chinmayi S, Shekhar Ravjiani","Jun 7, 2024, 8:34:22 AM PST",Music,Lyric Video,POSITIVE,0.9893466830253601,unknown,unknown,,0.9572218656539917,youtube_analysis_20250303_022943_main.csv
19411,"Lyrical Video: Dildara Song | Ra.One | ShahRukh Khan, Kareena Kapoor","Jun 7, 2024, 8:29:51 AM PST",Entertainment,,POSITIVE,0.998444139957428,guide,storytelling,"informative,professional,funny,dramatic",0.15709374845027924,youtube_analysis_20250303_022943_main.csv
19412,"Tum Se Hi Lyrcial | Jab We Met | Kareena Kapoor, Shahid Kapoor | Mohit Chauhan | Pritam","Jun 7, 2024, 8:29:50 AM PST",Comedy,,POSITIVE,0.9714293479919434,commentary,storytelling,"dramatic,professional,informative,funny",0.9759047031402588,youtube_analysis_20250303_022943_main.csv
19413,A.R. Rahman - Roobaroo Best Video|Rang De Basanti|Aamir Khan|Siddharth|Sharman|Naresh,"Jun 7, 2024, 8:27:20 AM PST",Music,Official Music Video,POSITIVE,0.9986842274665833,unknown,unknown,,0.9817878007888794,youtube_analysis_20250303_022943_main.csv
19414,Ik Junoon (Paint It Red),Ik Junoon (Paint It Red),Entertainment,,POSITIVE,0.9770407676696777,reaction,information,"dramatic,informative,serious,professional,funny,personal",0.36570680141448975,youtube_analysis_20250303_022943_main.csv
19415,Sui Dhaage,"Jun 7, 2024, 8:24:26 AM PST",Entertainment,,NEGATIVE,0.9506269693374634,reaction,storytelling,"dramatic,informative,serious,funny,personal,professional,casual",0.7276133298873901,youtube_analysis_20250303_022943_main.csv
19416,"Raabta (Kehte Hain Khuda) Full Song With Lyrics | Agent Vinod | Saif Ali Khan, Kareena Kapoor,Pritam","Jun 7, 2024, 8:20:50 AM PST",Music,Lyric Video,POSITIVE,0.9857045412063599,unknown,unknown,,0.9838892221450806,youtube_analysis_20250303_022943_main.csv
19417,"Nazm Nazm - Lyrical | Bareilly Ki Barfi | Kriti Sanon, Ayushmann Khurrana & Rajkummar Rao | Arko","Jun 7, 2024, 8:16:51 AM PST",Entertainment,,POSITIVE,0.9029845595359802,commentary,storytelling,funny,0.9740829467773438,youtube_analysis_20250303_022943_main.csv
19418,"Tum Se (Song): Shahid Kapoor, Kriti Sanon | Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel","Jun 7, 2024, 8:14:04 AM PST",Music,Official Music Video,POSITIVE,0.9922624826431274,unknown,unknown,,0.9883182644844055,youtube_analysis_20250303_022943_main.csv
19419,"""Subhanallah""  Full Video Song | Yeh Jawaani Hai Deewani | Pritam | Ranbir Kapoor, Deepika Padukone","Jun 7, 2024, 8:10:35 AM PST",Music,Official Music Video,POSITIVE,0.9752123355865479,unknown,unknown,,0.9764344096183777,youtube_analysis_20250303_022943_main.csv
19420,"'Tumse Hi Tumse' (Full Song) | Anjaana Anjaani | Feat. Ranbir Kapoor, Priyanka Chopra","Jun 7, 2024, 8:06:04 AM PST",Music,Official Music Video,POSITIVE,0.9730530977249146,unknown,unknown,,0.9969214200973511,youtube_analysis_20250303_022943_main.csv
19421,Aye Khuda [Full Song] Paathshaala,"Jun 7, 2024, 8:02:12 AM PST",Music,Music Mix,POSITIVE,0.9919066429138184,unknown,unknown,,0.99355149269104,youtube_analysis_20250303_022943_main.csv
19422,"""Kabira Full Song"" Yeh Jawaani Hai Deewani | Pritam | Ranbir Kapoor, Deepika Padukone","Jun 7, 2024, 7:58:00 AM PST",Music,Official Music Video,POSITIVE,0.9903826117515564,unknown,unknown,,0.9892265796661377,youtube_analysis_20250303_022943_main.csv
19423,Kesariya - Film Version | Brahmāstra | Ranbir | Alia | Pritam | Arijit | Amitabh,"Jun 7, 2024, 7:53:36 AM PST",Entertainment,,POSITIVE,0.8593675494194031,reaction,entertainment,"informative,dramatic,serious,funny",0.15909938514232635,youtube_analysis_20250303_022943_main.csv
19424,"Malang Sajna (Video) Sachet Tandon, Parampara Tandon | Adil Shaikh, Kumaar | Bhushan Kumar","Jun 7, 2024, 7:50:56 AM PST",Comedy,,NEGATIVE,0.9625982642173767,reaction,storytelling,"dramatic,funny,informative,serious,professional",0.784318208694458,youtube_analysis_20250303_022943_main.csv
19425,Shree Siddhivinayak Mantra And Aarti | Amitabh Bachchan | Ganesh Chaturthi | Shri Ganesh Bhajans,"Jun 7, 2024, 7:43:40 AM PST",Music,Music Mix,POSITIVE,0.9738024473190308,unknown,unknown,,0.9898794293403625,youtube_analysis_20250303_022943_main.csv
19426,Ram Siya Ram | Sonu Nigam | मंगल भवन अमंगल हारी  | Ramayan Chaupai | Shree Ram Bhajan,"Jun 7, 2024, 7:38:49 AM PST",Music,Music Mix,NEGATIVE,0.8855176568031311,unknown,unknown,,0.7181044220924377,youtube_analysis_20250303_022943_main.csv
19427,Namo Namo - Lyrical | Kedarnath | Sushant Rajput | Sara Ali Khan | Amit Trivedi | Amitabh B,"Jun 7, 2024, 7:33:19 AM PST",Comedy,,POSITIVE,0.9384920597076416,commentary,storytelling,funny,0.8193198442459106,youtube_analysis_20250303_022943_main.csv
19428,"Ranchhod Rangila | Sabhiben Ahir, @RAJESH_AHIR | Song Of Faith | New Gujrati Song 2023","Jun 7, 2024, 7:28:36 AM PST",Music,Official Music Video,POSITIVE,0.9865432977676392,unknown,unknown,,0.975246012210846,youtube_analysis_20250303_022943_main.csv
19429,"FIGHTER: Heer Aasmani (Song) Hrithik, Deepika, Anil, Vishal-Sheykhar, Bpraak, Kumaar, Piyush-Shazia","Jun 7, 2024, 7:25:59 AM PST",Music,Official Music Video,POSITIVE,0.9873702526092529,unknown,unknown,,0.9308544397354126,youtube_analysis_20250303_022943_main.csv
19430,Hey Ya !,"Jun 7, 2024, 7:21:43 AM PST",Entertainment,,POSITIVE,0.9997081160545349,reaction,information,"casual,funny,informative,dramatic",0.73536616563797,youtube_analysis_20250303_022943_main.csv
19431,Qaafirana | Kedarnath | Sushant Rajput | Sara Ali Khan | Arijit Singh & Nikhita | Amit Trivedi,"Jun 7, 2024, 7:15:26 AM PST",Entertainment,,POSITIVE,0.9887872338294983,reaction,entertainment,"dramatic,informative,serious,funny,professional",0.8700792193412781,youtube_analysis_20250303_022943_main.csv
19432,"Jubin Nautiyal: Shri Krishna Govind Hare Murari | Raaj Aashoo, Murali A | Bhushan Kumar | T-Series","Jun 7, 2024, 7:12:50 AM PST",Technology,,NEGATIVE,0.9057601690292358,guide,storytelling,"informative,dramatic,professional,serious,funny",0.93451327085495,youtube_analysis_20250303_022943_main.csv
19433,"Har Har Gange  Full Song | Batti Gul Meter Chalu | Arijit Singh | Shahid Kapoor, Shraddha Kapoor","Jun 7, 2024, 7:09:29 AM PST",Music,Official Music Video,POSITIVE,0.9843090772628784,unknown,unknown,,0.996522843837738,youtube_analysis_20250303_022943_main.csv
19434,"संकटमोचन हनुमान अष्टक, Sankat Mochan Hanuman Ashtak,HARIHARAN,Hindi, English Lyrics, Hanuman Chalisa","Jun 7, 2024, 7:03:12 AM PST",Music,Music Mix,NEGATIVE,0.5280183553695679,unknown,unknown,,0.9830520153045654,youtube_analysis_20250303_022943_main.csv
19435,श्री हनुमान चालीसा 🌺🙏| Shree Hanuman Chalisa Original Video |🙏🌺| GULSHAN KUMAR | HARIHARAN |Full HD,"Jun 7, 2024, 6:53:26 AM PST",Entertainment,,POSITIVE,0.9400070905685425,reaction,entertainment,"informative,dramatic,professional,funny,serious,personal,casual",0.8570563197135925,youtube_analysis_20250303_022943_main.csv
19436,अच्युतम केशवम - Lyrical | Achyutam Keshavam Krishna Damodaram | Krishna Bhajan by Alka Yagnik,"Jun 7, 2024, 6:48:39 AM PST",Comedy,,POSITIVE,0.9642783999443054,commentary,storytelling,"funny,dramatic",0.9815393686294556,youtube_analysis_20250303_022943_main.csv
19437,हनुमान चालीसा - Repeated 19 times for Good Health | Shekhar Ravjiani | Zee Music Devotional,"Jun 7, 2024, 6:41:46 AM PST",Music,Lyric Video,POSITIVE,0.9019322991371155,unknown,unknown,,0.8427171111106873,youtube_analysis_20250303_022943_main.csv
19438,"Tera Rastaa Chhodoon Na Song Chennai Express | Shahrukh Khan, Deepika Padukone","Jun 7, 2024, 6:29:09 AM PST",Music,Official Music Video,POSITIVE,0.8525772094726562,unknown,unknown,,0.9662748575210571,youtube_analysis_20250303_022943_main.csv
19439,Chala Jata Hoon | Sanam,"Jun 7, 2024, 6:25:24 AM PST",Comedy,,NEGATIVE,0.9538772106170654,reaction,comedy,"dramatic,funny,informative,casual,serious,professional,personal",0.9686411619186401,youtube_analysis_20250303_022943_main.csv
19440,Save With Petco,"Jun 7, 2024, 6:25:08 AM PST",Entertainment,,NEGATIVE,0.9692939519882202,guide,information,"informative,serious,dramatic,funny",0.12767522037029266,youtube_analysis_20250303_022943_main.csv
19441,MarriottTPSTheComfortsOfHome16x9 15 YMYM0821000H unslated,MarriottTPSTheComfortsOfHome16x9 15 YMYM0821000H unslated,Tutorial,,NEGATIVE,0.9939115047454834,commentary,information,"casual,dramatic,personal,serious",0.059499260038137436,youtube_analysis_20250303_022943_main.csv
19442,Vhalam Aavo Ne | Love Ni Bhavai | Sachin-Jigar | Jigardan Gadhavi | Gujarati Song,"Jun 7, 2024, 6:21:13 AM PST",Music,Music Mix,POSITIVE,0.9886763095855713,unknown,unknown,,0.9940535426139832,youtube_analysis_20250303_022943_main.csv
19443,US GSL 04111 Gardasil Adult Data Driven without BoR Youtube Branded MP4 60s 1,"Jun 7, 2024, 6:20:59 AM PST",Technology,,NEGATIVE,0.9907987117767334,guide,information,"professional,informative,serious,dramatic,funny",0.8908811807632446,youtube_analysis_20250303_022943_main.csv
19444,LaMarca Rebelliously Optimistic Rev1 30 16x9,LaMarca Rebelliously Optimistic Rev1 30 16x9,Reviews,,POSITIVE,0.6723632216453552,reaction,information,"dramatic,informative,professional,funny,personal",0.7092038989067078,youtube_analysis_20250303_022943_main.csv
